# filename, bb_left, bb_top, bb_right, bb_bottom, white_bg, orientation
9926.jpg,67,57,560,411,0,front
9928.jpg,97,326,1519,927,0,left_front
9931.jpg,210,382,1134,716,0,left
9932.jpg,56,95,627,368,0,left_back
9933.jpg,42,47,292,192,0,left_back
9934.jpg,84,86,571,348,0,left_front
9935.jpg,51,84,616,398,0,left_front
9936.jpg,76,181,938,748,0,left_front
9941.jpg,11,15,277,157,0,unspecified
9942.jpg,56,92,446,327,0,left_front
9944.jpg,154,277,1453,979,0,left_front
9945.jpg,11,20,193,140,0,right_back
9946.jpg,25,98,617,386,0,right_front
9947.jpg,9,28,247,179,0,left_front
9948.jpg,45,8,233,178,0,front
9952.jpg,91,175,567,410,0,left_front
9953.jpg,45,50,262,165,0,left_front
9954.jpg,74,84,963,567,0,right_front
9955.jpg,49,43,212,153,0,left_front
9956.jpg,51,117,441,288,0,left_front
9960.jpg,26,133,618,347,1,left_front
9962.jpg,28,86,345,215,0,unspecified
9963.jpg,112,274,1534,886,0,left_front
9964.jpg,64,246,955,590,0,left
9966.jpg,29,86,614,456,0,left_front
9968.jpg,29,108,606,416,0,right_front
9970.jpg,15,166,488,383,0,left_back
9971.jpg,74,43,839,490,0,right_front
9973.jpg,61,67,570,344,0,right_front
9974.jpg,96,144,652,394,0,right_front
9975.jpg,83,322,1415,773,0,unspecified
9977.jpg,78,99,736,438,0,left_front
9979.jpg,28,42,474,341,0,left_front
9980.jpg,37,87,463,298,0,left_front
9982.jpg,135,753,2152,1461,0,left
9984.jpg,32,322,809,652,0,unspecified
9985.jpg,17,54,288,189,0,right_front
9987.jpg,17,31,289,178,0,left_front
9989.jpg,55,110,454,280,0,right_front
9991.jpg,80,123,419,293,0,left_front
9992.jpg,55,49,669,294,0,left
9993.jpg,11,31,490,266,0,right_front
9994.jpg,61,368,1223,836,0,right_back
9997.jpg,14,63,478,320,0,front
9998.jpg,15,188,463,350,0,left
10000.jpg,71,137,910,601,0,left_front
10001.jpg,59,224,915,708,0,left_front
10002.jpg,21,114,500,452,0,right_front
10003.jpg,69,66,559,333,0,left_front
10006.jpg,38,10,255,199,0,front
10007.jpg,24,37,276,169,0,left_back
10009.jpg,41,97,608,392,0,right_back
10010.jpg,25,120,615,361,1,left_front
10011.jpg,32,79,431,228,0,left_front
10012.jpg,92,459,1215,889,0,unspecified
10013.jpg,37,67,237,168,0,left_front
10014.jpg,16,12,188,115,0,left_front
10016.jpg,159,307,997,605,0,left_front
10017.jpg,38,154,474,301,0,right
10018.jpg,53,45,530,370,0,unspecified
10019.jpg,13,23,244,160,0,left_front
10021.jpg,97,193,923,631,0,right_front
10022.jpg,25,34,413,235,0,unspecified
10023.jpg,19,68,476,338,0,left_back
10024.jpg,102,163,723,454,0,unspecified
10026.jpg,35,162,624,456,0,left_front
10027.jpg,47,85,588,374,0,left_back
10029.jpg,32,52,593,324,0,left_front
10030.jpg,145,182,659,440,0,right_front
10031.jpg,20,75,462,331,0,left_front
10034.jpg,31,110,405,263,0,left_front
10035.jpg,28,36,250,143,0,left_front
10036.jpg,84,87,621,411,0,right_front
10037.jpg,128,126,767,437,0,left_front
10038.jpg,147,178,951,633,0,left_front
10039.jpg,12,39,237,166,0,left_front
10041.jpg,38,75,380,193,0,unspecified
10042.jpg,56,110,609,440,0,left_front
10045.jpg,50,162,640,425,0,left_front
10048.jpg,24,16,454,304,0,left_front
10049.jpg,31,146,615,444,0,left_front
10051.jpg,66,46,545,426,0,front
10052.jpg,318,76,1193,711,0,unspecified
10053.jpg,128,71,417,292,0,unspecified
10054.jpg,73,56,591,395,0,left_front
10056.jpg,35,114,550,327,0,right_front
10057.jpg,65,122,568,325,0,left_front
10058.jpg,33,200,1001,661,0,left_back
10059.jpg,210,82,944,734,0,back
10060.jpg,54,69,546,379,0,unspecified
10061.jpg,103,335,1151,784,0,unspecified
10063.jpg,133,61,582,318,0,left_front
10064.jpg,43,49,266,176,0,left_front
10065.jpg,20,110,415,294,0,unspecified
10066.jpg,10,42,310,180,0,right_back
10067.jpg,154,74,593,444,0,front
10068.jpg,69,123,1073,705,0,right_front
10069.jpg,24,96,414,317,0,right_back
10071.jpg,29,51,259,187,0,right_front
10073.jpg,12,99,380,216,0,left
10074.jpg,19,34,241,158,0,left_front
10075.jpg,10,27,310,134,0,unspecified
10078.jpg,115,164,1342,669,0,right_front
10080.jpg,22,159,977,588,0,left_front
10083.jpg,181,124,1780,1057,0,right_back
10084.jpg,132,89,940,686,0,right_back
10085.jpg,129,165,793,545,0,right_front
10086.jpg,135,86,463,300,0,right_front
10087.jpg,24,123,618,354,1,left
10090.jpg,30,57,400,309,1,back
10091.jpg,30,65,331,199,0,left
10092.jpg,54,135,1461,822,0,left_front
10093.jpg,26,98,372,219,0,left
10094.jpg,22,12,245,178,0,front
10096.jpg,22,160,580,385,1,left
10097.jpg,32,11,456,307,0,front
10098.jpg,36,161,611,355,0,left
10102.jpg,43,110,646,427,0,left_front
10103.jpg,31,52,453,239,1,left_front
10104.jpg,39,113,467,320,0,left_front
10106.jpg,73,163,674,401,0,left_back
10107.jpg,46,315,1249,943,0,left_front
10108.jpg,241,78,1105,781,0,front
10111.jpg,74,38,375,289,0,back
10113.jpg,250,205,1092,759,0,left_back
10114.jpg,122,176,929,611,0,right_front
10116.jpg,9,16,294,156,0,left_front
10117.jpg,17,69,247,157,0,left
10119.jpg,82,307,1369,1036,0,right_back
10121.jpg,128,30,855,596,0,front
10122.jpg,37,61,756,504,0,left_back
10123.jpg,205,77,595,295,0,left_front
10125.jpg,328,260,1610,935,0,front
10127.jpg,51,68,595,381,0,right_front
10133.jpg,31,9,435,244,0,left_front
10134.jpg,19,91,482,311,0,unspecified
10135.jpg,89,43,542,339,0,left_back
10136.jpg,90,189,1495,820,0,left_front
10140.jpg,14,31,272,198,0,right_front
10141.jpg,66,64,598,385,0,right_front
10142.jpg,17,39,237,156,0,left_front
10143.jpg,20,23,274,196,0,unspecified
10144.jpg,34,262,766,650,0,right
10145.jpg,25,215,625,411,0,left
10146.jpg,10,142,465,309,0,right_front
10147.jpg,129,94,502,382,0,unspecified
10148.jpg,23,57,232,186,0,left_front
10149.jpg,53,122,993,553,0,left
10151.jpg,116,141,535,367,0,right_front
10152.jpg,20,7,239,174,1,back
10153.jpg,95,84,612,391,0,left_front
10154.jpg,109,39,980,590,0,left_front
10156.jpg,11,37,441,206,0,left_front
10157.jpg,26,66,379,258,0,left_front
10160.jpg,44,162,605,360,0,left
10161.jpg,44,63,448,253,0,right_back
10162.jpg,143,114,546,374,0,left_front
10163.jpg,29,63,602,324,0,right_front
10164.jpg,74,88,517,354,0,right_front
10166.jpg,21,77,622,466,0,left_front
10168.jpg,31,98,380,226,0,right_back
10169.jpg,63,328,1223,755,0,left_front
10170.jpg,20,23,280,164,0,right_back
10171.jpg,42,89,588,377,0,left_front
10172.jpg,81,140,524,337,0,unspecified
10173.jpg,26,290,996,610,0,right
10174.jpg,126,143,907,715,0,left_front
10175.jpg,147,149,905,654,0,unspecified
10176.jpg,67,103,533,366,1,left_front
10177.jpg,128,33,515,309,0,unspecified
10178.jpg,19,118,557,340,0,unspecified
10183.jpg,74,70,251,170,0,right_front
10185.jpg,37,82,594,380,0,right_back
10187.jpg,8,14,294,142,0,left_front
10188.jpg,74,114,585,432,0,right_front
10190.jpg,57,107,611,421,0,right_front
10191.jpg,55,82,564,338,0,right_back
10192.jpg,206,135,1543,1076,0,left_front
10194.jpg,208,47,483,364,1,front
10197.jpg,54,55,305,220,0,right_front
10199.jpg,37,39,486,273,0,left_front
10200.jpg,56,200,514,396,0,right_back
10202.jpg,49,38,575,447,0,left_front
10203.jpg,40,134,759,463,0,right_back
10204.jpg,104,325,1180,776,0,left
10205.jpg,108,49,600,327,0,left_front
10206.jpg,49,35,565,439,0,right_front
10207.jpg,23,113,617,367,0,right_back
10208.jpg,185,454,1947,1129,0,right_back
10209.jpg,54,246,678,553,0,right_back
10213.jpg,49,49,203,164,0,front
10214.jpg,184,284,840,696,0,back
10215.jpg,366,293,1817,1222,0,right_front
10216.jpg,12,58,297,192,0,unspecified
10219.jpg,15,77,454,272,0,unspecified
10220.jpg,103,180,587,434,0,left_front
10222.jpg,31,74,549,384,0,right_front
10223.jpg,35,54,564,361,0,left_front
10225.jpg,95,30,492,256,0,front
10226.jpg,47,208,997,667,0,left_front
10228.jpg,28,8,183,138,0,front
10230.jpg,36,331,857,692,0,right_front
10233.jpg,61,45,752,502,0,unspecified
10234.jpg,52,42,504,315,0,left_front
10236.jpg,61,130,738,481,0,left_back
10237.jpg,62,210,673,475,0,unspecified
10238.jpg,180,78,600,402,0,front
10241.jpg,70,117,461,330,0,left_front
10242.jpg,91,107,937,561,0,back
10243.jpg,295,120,1199,519,0,left
10244.jpg,114,86,406,288,0,right_front
10245.jpg,168,93,1131,699,0,right_back
10246.jpg,35,74,611,409,0,left_front
10247.jpg,61,82,948,673,0,right_front
10249.jpg,46,43,473,375,0,unspecified
10250.jpg,25,76,563,312,0,unspecified
10251.jpg,24,77,267,186,0,right_front
10253.jpg,45,116,547,393,0,left_back
10255.jpg,13,14,301,155,0,right_back
10256.jpg,126,27,522,445,1,front
10257.jpg,89,42,868,504,0,right
10258.jpg,35,81,428,294,0,left_back
10260.jpg,34,33,663,401,0,left_front
10261.jpg,73,164,936,471,0,unspecified
10262.jpg,55,68,529,450,0,unspecified
10263.jpg,29,66,597,228,0,left
10265.jpg,7,61,290,205,0,right_front
10266.jpg,14,58,488,273,0,right_front
10267.jpg,109,163,553,425,0,left_front
10269.jpg,38,134,463,311,0,unspecified
10271.jpg,28,32,340,178,1,left_front
10272.jpg,48,66,363,210,0,left_front
10273.jpg,109,88,561,349,0,unspecified
10275.jpg,61,58,335,236,0,front
10276.jpg,203,497,2792,1959,0,unspecified
10277.jpg,45,91,382,288,0,right_front
10278.jpg,14,41,291,165,0,right_front
10280.jpg,55,41,969,673,0,right_front
10281.jpg,185,495,1497,964,0,right_front
10283.jpg,36,72,594,413,0,right_front
10286.jpg,17,30,405,278,0,left_front
10287.jpg,128,203,922,710,0,left_front
10288.jpg,31,125,624,349,0,left
10289.jpg,86,131,507,384,0,right_front
10290.jpg,114,79,600,356,0,right_back
10292.jpg,26,34,246,156,0,right_front
10293.jpg,35,53,272,190,0,right_front
10294.jpg,26,217,582,396,0,unspecified
10295.jpg,52,49,668,354,0,right_front
10296.jpg,60,41,365,169,0,right_back
10299.jpg,51,81,655,408,0,left_front
10301.jpg,24,180,605,398,0,left_front
10302.jpg,76,31,574,261,0,right_front
10303.jpg,57,112,543,316,0,left_back
10304.jpg,89,129,532,412,0,right_front
10305.jpg,162,87,567,318,0,left_front
10306.jpg,39,72,653,462,0,left_front
10308.jpg,28,67,479,284,0,left_back
10309.jpg,90,65,546,397,0,left_front
10311.jpg,137,164,761,421,0,right_front
10312.jpg,18,24,250,166,0,left_front
10313.jpg,41,31,753,468,0,left_front
10314.jpg,228,83,1253,887,0,back
10315.jpg,57,50,388,218,0,left_front
10316.jpg,66,92,492,336,0,left_front
10317.jpg,53,80,310,175,0,left_front
10318.jpg,96,46,487,186,1,left_front
10319.jpg,99,93,690,477,0,left_front
10322.jpg,56,33,579,395,0,front
10323.jpg,186,177,1284,819,0,front
10325.jpg,16,45,291,157,0,left_front
10327.jpg,125,339,2008,1332,0,right_front
10329.jpg,151,20,551,221,0,unspecified
10330.jpg,54,19,233,147,0,front
10331.jpg,65,15,232,116,1,left_front
10332.jpg,17,53,607,443,0,left_front
10333.jpg,2,15,83,61,0,left_back
10334.jpg,37,415,1528,1060,0,left
10335.jpg,40,35,424,256,0,right_front
10337.jpg,101,66,555,407,0,left_front
10338.jpg,32,62,603,423,0,left_front
10339.jpg,82,103,973,669,0,left_front
10342.jpg,54,75,449,300,0,right_front
10343.jpg,50,168,937,501,0,right
10344.jpg,27,151,623,391,0,right
10345.jpg,38,74,244,179,0,unspecified
10346.jpg,83,64,269,158,0,left_front
10347.jpg,29,95,557,375,0,left_back
10349.jpg,44,79,584,392,0,left_back
10350.jpg,25,86,306,245,0,unspecified
10351.jpg,20,102,376,225,0,left
10354.jpg,33,114,434,293,1,left_front
10357.jpg,27,235,665,465,0,left
10359.jpg,31,67,573,332,0,unspecified
10360.jpg,41,225,957,579,0,right
10361.jpg,8,36,268,198,0,left_front
10363.jpg,38,52,410,322,0,left_front
10364.jpg,71,45,752,302,0,unspecified
10365.jpg,40,46,539,324,0,left_front
10366.jpg,34,51,382,258,0,front
10367.jpg,37,81,554,311,0,right_front
10370.jpg,84,463,1915,1014,0,left
10372.jpg,18,45,404,307,0,left_back
10374.jpg,8,17,292,181,1,right_front
10375.jpg,69,175,1133,643,0,left_back
10376.jpg,52,69,259,208,0,front
10377.jpg,71,83,266,174,0,right_front
10378.jpg,39,151,492,392,0,left_front
10379.jpg,31,40,183,154,0,back
10380.jpg,26,26,268,160,0,left_front
10381.jpg,47,220,980,715,0,right_back
10382.jpg,10,52,194,109,0,right
10383.jpg,72,156,500,322,0,right_front
10384.jpg,34,19,254,159,0,front
10386.jpg,25,74,368,282,0,right_front
10387.jpg,14,22,256,162,0,right_back
10388.jpg,11,27,392,210,0,left_front
10389.jpg,63,95,423,249,0,right_front
10391.jpg,35,259,609,466,0,left_back
10392.jpg,34,43,335,166,1,left_front
10393.jpg,36,89,569,382,0,left_front
10394.jpg,73,26,430,282,0,front
10395.jpg,12,81,280,188,0,unspecified
10396.jpg,42,120,741,478,0,left_front
10398.jpg,5,41,191,142,0,left_front
10399.jpg,51,38,603,432,0,left_front
10401.jpg,9,33,252,165,0,left_front
10403.jpg,47,137,965,681,0,unspecified
10404.jpg,26,25,283,157,0,unspecified
10405.jpg,373,56,2663,1915,0,unspecified
10406.jpg,47,349,997,683,0,left
10409.jpg,20,112,685,454,0,unspecified
10411.jpg,130,43,508,281,0,unspecified
10413.jpg,117,95,847,596,0,right_front
10414.jpg,27,131,957,591,0,right_front
10415.jpg,20,45,234,166,0,left_front
10416.jpg,13,48,512,297,0,right_front
10421.jpg,114,193,1199,757,0,left_front
10424.jpg,17,4,260,175,0,left_front
10426.jpg,19,135,439,288,0,left
10429.jpg,21,29,463,290,0,right_front
10431.jpg,131,96,1962,1470,0,left_back
10432.jpg,56,63,367,245,0,right_front
10433.jpg,17,13,197,115,0,right
10434.jpg,101,141,719,450,0,right_front
10435.jpg,33,87,468,278,0,right
10436.jpg,99,157,479,307,0,left_back
10437.jpg,21,50,627,394,0,unspecified
10439.jpg,81,62,1201,729,0,right_back
10442.jpg,155,21,763,360,1,left_back
10443.jpg,86,164,535,391,0,left_front
10444.jpg,213,37,670,321,0,left_back
10445.jpg,23,89,556,327,0,left
10446.jpg,165,318,1135,923,0,right_front
10447.jpg,37,67,610,350,0,right_front
10448.jpg,49,42,200,167,0,left_front
10450.jpg,18,22,444,272,0,left_front
10451.jpg,16,46,251,185,0,right_front
10452.jpg,182,64,435,281,0,unspecified
10454.jpg,70,67,689,410,0,left_front
10455.jpg,19,40,291,182,0,left_front
10456.jpg,412,350,1933,996,0,left_front
10458.jpg,147,69,897,572,0,left_front
10459.jpg,4,15,146,93,0,right_front
10461.jpg,24,55,607,427,0,right_front
10462.jpg,222,229,869,665,0,right_front
10464.jpg,113,154,545,368,0,left_front
10465.jpg,59,82,440,266,0,right_front
10467.jpg,78,155,733,471,0,left_back
10468.jpg,101,41,534,430,0,front
10471.jpg,53,145,570,384,0,right_front
10472.jpg,47,155,999,581,1,left_back
10474.jpg,70,58,253,141,0,left_back
10476.jpg,74,89,422,341,0,front
10477.jpg,33,117,587,408,0,left_front
10478.jpg,117,116,571,393,0,right_front
10480.jpg,13,103,624,414,0,left_front
10481.jpg,103,163,1192,623,0,unspecified
10482.jpg,28,135,948,750,0,left_front
10483.jpg,63,153,992,648,0,left_front
10484.jpg,74,62,617,411,0,right_front
10485.jpg,70,60,737,541,0,right_front
10486.jpg,30,99,743,427,0,right_back
10487.jpg,60,126,839,578,0,unspecified
10488.jpg,64,58,341,177,0,left_front
10490.jpg,61,150,595,378,0,right_front
10491.jpg,51,99,595,382,0,right_front
10492.jpg,29,11,269,159,0,left_front
10493.jpg,20,44,249,161,0,left_front
10494.jpg,24,61,450,306,0,left_front
10495.jpg,50,167,605,392,0,left
10496.jpg,79,97,563,353,0,left_front
10497.jpg,40,38,224,155,0,left_front
10498.jpg,126,227,885,551,0,left_front
10501.jpg,14,39,252,154,0,unspecified
10504.jpg,51,138,926,525,0,left_front
10505.jpg,18,99,615,433,0,right_front
10508.jpg,26,18,698,468,0,right_back
10509.jpg,80,366,951,637,0,left
10510.jpg,46,35,762,418,0,right_back
10511.jpg,142,230,1476,983,0,left_front
10513.jpg,56,237,960,611,0,right_front
10515.jpg,182,155,1743,951,0,left_back
10516.jpg,34,214,1567,979,0,right
10517.jpg,80,10,376,306,1,back
10519.jpg,180,22,519,229,0,front
10520.jpg,74,137,597,329,0,left
10521.jpg,43,133,751,400,0,left_front
10522.jpg,110,186,601,447,0,right_front
10523.jpg,126,98,822,572,0,right_front
10524.jpg,17,33,389,281,0,left_front
10526.jpg,51,109,627,453,0,right_front
10528.jpg,79,136,913,635,0,left_back
10529.jpg,35,201,730,466,0,left_front
10531.jpg,44,140,597,344,0,right
10532.jpg,47,154,598,369,0,right_back
10533.jpg,26,60,373,255,0,left_front
10535.jpg,26,56,746,319,0,right
10536.jpg,28,37,445,266,0,left_front
10537.jpg,41,95,607,379,0,left_front
10538.jpg,130,170,911,675,0,unspecified
10540.jpg,49,163,733,438,0,left
10541.jpg,17,28,330,218,0,left_front
10544.jpg,66,138,751,517,0,right_front
10545.jpg,41,39,223,160,0,left_front
10547.jpg,9,4,251,164,0,left_front
10548.jpg,67,126,774,492,0,right_front
10549.jpg,35,61,599,410,0,right_front
10550.jpg,17,54,245,169,0,left_back
10551.jpg,56,59,985,532,0,left_front
10552.jpg,57,62,967,600,0,left_front
10554.jpg,24,141,539,455,0,left_front
10555.jpg,208,274,1549,997,0,right_front
10556.jpg,25,18,241,168,0,left_front
10557.jpg,113,93,390,273,0,front
10558.jpg,102,195,675,504,0,left_front
10560.jpg,147,434,1954,1233,0,left_back
10561.jpg,68,86,547,336,0,unspecified
10563.jpg,96,299,967,705,0,left_front
10564.jpg,43,26,776,569,0,left_back
10565.jpg,15,11,262,196,0,right_back
10569.jpg,13,17,313,178,0,right_front
10570.jpg,48,92,582,368,0,left_front
10571.jpg,12,18,256,163,0,left_back
10574.jpg,15,150,626,452,0,left_front
10576.jpg,66,82,673,564,0,front
10577.jpg,92,84,564,402,0,front
10578.jpg,37,36,246,157,0,left_front
10579.jpg,54,162,565,356,0,left
10580.jpg,64,121,365,261,0,left_front
10582.jpg,20,12,651,475,0,unspecified
10583.jpg,104,102,915,581,0,right_back
10584.jpg,22,58,179,136,0,left_front
10585.jpg,39,275,1143,810,0,right_back
10587.jpg,12,40,251,167,0,left_front
10589.jpg,23,56,620,429,1,right_back
10590.jpg,189,218,1063,588,0,left_front
10592.jpg,32,43,186,124,0,right_front
10593.jpg,37,74,269,169,0,left_front
10594.jpg,51,193,593,381,0,unspecified
10595.jpg,106,152,928,618,0,right_front
10596.jpg,93,162,714,418,0,left
10597.jpg,10,31,293,157,0,right_front
10598.jpg,30,31,189,130,0,left_front
10599.jpg,11,42,251,157,1,right_front
10601.jpg,16,49,383,277,0,right_front
10603.jpg,77,150,618,397,0,right_back
10604.jpg,87,224,1521,926,0,right_back
10605.jpg,27,165,750,466,0,left
10606.jpg,120,66,585,425,0,front
10607.jpg,59,162,971,635,0,right_front
10608.jpg,108,29,1427,925,0,right_front
10609.jpg,30,41,267,179,0,left_back
10610.jpg,95,124,431,308,0,left_back
10611.jpg,81,102,596,419,0,right_front
10612.jpg,239,180,692,417,0,left_front
10617.jpg,115,38,526,296,0,right_front
10618.jpg,21,45,281,133,0,left
10619.jpg,18,107,630,340,0,right
10620.jpg,69,29,408,236,0,right_front
10625.jpg,33,48,458,289,0,right_back
10627.jpg,30,48,404,277,0,unspecified
10629.jpg,19,82,400,319,0,left_front
10630.jpg,71,192,594,465,0,left_front
10631.jpg,51,74,264,185,0,left_front
10632.jpg,256,187,1001,462,0,left_front
10633.jpg,23,65,624,415,0,left_front
10635.jpg,18,58,439,269,0,right_front
10636.jpg,129,413,946,879,0,left_front
10637.jpg,95,208,880,715,0,left_front
10639.jpg,40,38,224,155,0,left_front
10640.jpg,17,45,438,290,0,left_front
10641.jpg,18,59,389,264,0,right_front
10643.jpg,253,16,534,174,0,left_front
10644.jpg,32,35,233,158,0,right_front
10647.jpg,37,147,973,638,0,left_front
10649.jpg,21,23,693,381,0,right_front
10650.jpg,75,203,1486,1024,0,left_back
10651.jpg,41,122,601,352,1,left_back
10652.jpg,8,94,285,200,0,right
10653.jpg,17,147,548,362,0,right_front
10654.jpg,44,95,595,435,0,right_front
10655.jpg,53,105,461,337,0,left_front
10656.jpg,27,35,379,255,0,left_front
10657.jpg,237,88,657,372,0,unspecified
10658.jpg,280,158,777,491,0,left_front
10662.jpg,44,114,597,435,0,right_front
10663.jpg,57,39,200,156,0,front
10664.jpg,41,132,672,431,0,left_back
10665.jpg,52,147,981,547,0,left_front
10666.jpg,53,102,398,234,0,right_back
10667.jpg,67,361,1861,1057,0,right_back
10669.jpg,27,15,310,222,0,left_front
10670.jpg,69,284,1105,786,0,right_front
10671.jpg,153,94,553,356,0,unspecified
10672.jpg,25,50,623,417,0,left_back
10673.jpg,55,224,884,573,0,right_front
10675.jpg,72,199,961,744,0,right_front
10676.jpg,39,172,1451,902,0,left_front
10677.jpg,121,287,1500,898,0,left_front
10678.jpg,63,105,597,420,0,left_front
10679.jpg,92,158,585,416,0,left_front
10680.jpg,44,78,529,329,0,left_front
10681.jpg,27,80,613,402,0,unspecified
10682.jpg,71,35,587,375,0,front
10684.jpg,14,82,596,422,0,left_front
10685.jpg,12,57,240,134,0,right
10686.jpg,87,75,494,327,0,right_front
10687.jpg,74,87,319,264,0,unspecified
10688.jpg,25,36,292,170,0,right_front
10689.jpg,6,38,289,163,0,right_back
10690.jpg,65,14,458,326,0,front
10691.jpg,119,64,2029,1533,0,back
10694.jpg,53,301,963,615,0,unspecified
10695.jpg,115,47,812,543,0,unspecified
10696.jpg,23,50,626,461,0,right_front
